"From Branch","To District","To City","Charge for 1st kg","Charge per additional 1kg"
"Colombo","Trincomalee","Buckmigama","500","100.00"
"Colombo","Trincomalee","Chinabay","500","100.00"
"Colombo","Trincomalee","Galmetiyawa","500","100.00"
"Colombo","Trincomalee","Kaddaiparichchan","500","100.00"
"Colombo","Trincomalee","Kanniya","500","100.00"
"Colombo","Trincomalee","Kumburupiddy","500","100.00"
"Colombo","Trincomalee","Kurinchakemy","500","100.00"
"Colombo","Trincomalee","Mahadivulwewa","500","100.00"
"Colombo","Trincomalee","Maharugiramam","500","100.00"
"Colombo","Trincomalee","Mallikativu","500","100.00"
"Colombo","Trincomalee","Mawadichenai","500","100.00"
"Colombo","Trincomalee","Mutur","500","100.00"
"Colombo","Trincomalee","Neelapola","500","100.00"
"Colombo","Trincomalee","Nilaveli","500","100.00"
"Colombo","Trincomalee","Pankulam","500","100.00"
"Colombo","Trincomalee","Rottawewa","500","100.00"
"Colombo","Trincomalee","Sampaltivu","500","100.00"
"Colombo","Trincomalee","Sampur","500","100.00"
"Colombo","Trincomalee","Tampalakamam","500","100.00"
"Colombo","Trincomalee","Tiriyayi","500","100.00"
"Colombo","Trincomalee","Toppur","500","100.00"
"Colombo","Trincomalee","Vellamanal","500","100.00"
"Colombo","Trincomalee","Wanela","500","100.00"
"Colombo","Trincomalee","Gomarankadawala","500","100.00"
"Colombo","Trincomalee","Kinniya","500","100.00"
"Colombo","Trincomalee","Koralai Pattu North","500","100.00"
"Colombo","Trincomalee","Kuchchaveli","500","100.00"
"Colombo","Trincomalee","Muttur","500","100.00"
"Colombo","Trincomalee","Trincomalee","500","100.00"
"Colombo","Trincomalee","3rd mile post","500","100.00"
"Colombo","Trincomalee","4th mile post","500","100.00"
"Colombo","Trincomalee","Eramadu","500","100.00"
"Colombo","Trincomalee","Kanthalai Sugar Factory","500","100.00"
"Colombo","Trincomalee","Kapalthurai","500","100.00"
"Colombo","Trincomalee","Kambakkoddai","500","100.00"
"Colombo","Trincomalee","Kireeyayi","500","100.00"
"Colombo","Trincomalee","Mallikathivu","500","100.00"
"Colombo","Trincomalee","Muthur","500","100.00"
"Colombo","Trincomalee","Sampalthivu","500","100.00"
"Colombo","Trincomalee","Sooriyapura","500","100.00"
"Colombo","Trincomalee","Suraj Nagar","500","100.00"
"Colombo","Trincomalee","Thaqwa Nagar","500","100.00"
"Colombo","Trincomalee","Thiriyayi","500","100.00"
"Colombo","Trincomalee","Thoppur","500","100.00"
"Colombo","Trincomalee","Vanalai","500","100.00"
"Colombo","Trincomalee","Veppankudah","500","100.00"
"Colombo","Trincomalee","Salapayar","500","100.00"
"Colombo","Anuradhapura","Pulmoddai","500","100.00"
"Colombo","Trincomalee","Andamkulam","500","100.00"
"Colombo","Trincomalee","MORAWEWA","500","100.00"
"Colombo","Trincomalee","Anna Nagar","500","100.00"
"Colombo","Trincomalee","Linganagar","500","100.00"
"Colombo","Trincomalee","Palaiyoothu","500","100.00"
"Colombo","Trincomalee","MATIKALI","500","100.00"
"Colombo","Trincomalee","Nelsonpura","500","100.00"
"Colombo","Trincomalee","Thillainagar","500","100.00"
"Colombo","Trincomalee","PRAMALAI","500","100.00"
"Colombo","Trincomalee","Samudragama","500","100.00"
"Colombo","Trincomalee","Thirukadaloor","500","100.00"
"Colombo","Trincomalee","JAMALIYA","500","100.00"
"Colombo","Trincomalee","Uppuveli","500","100.00"
"Colombo","Trincomalee","Srimapura","500","100.00"
"Colombo","Trincomalee","Murugapuri","500","100.00"
"Colombo","Trincomalee","Mihindapura","500","100.00"
"Colombo","Trincomalee","Selvanayakapuram","500","100.00"
"Colombo","Trincomalee","Nithiyapuri","500","100.00"
"Colombo","Trincomalee","Deva Nagar","500","100.00"
"Colombo","Trincomalee","Neddumkudah","500","100.00"
"Colombo","Trincomalee","Tirukkalkudah","500","100.00"
"Colombo","Trincomalee","Clappenburg","500","100.00"
"Colombo","Trincomalee","MAKKILUTTU","500","100.00"
"Colombo","Trincomalee","Bakmeegama","500","100.00"
"Colombo","Trincomalee","Vellaimanal","500","100.00"
"Colombo","Trincomalee","Kakamunai","500","100.00"
"Colombo","Trincomalee","Kantalatiuttu","500","100.00"
"Colombo","Trincomalee","TAMPALAKAMAN","500","100.00"
"Colombo","Trincomalee","Aiyanatidal","500","100.00"
"Colombo","Trincomalee","Potankadu","500","100.00"
"Colombo","Trincomalee","Linkaporam","500","100.00"
"Colombo","Trincomalee","SAMPOOR","500","100.00"
"Colombo","Trincomalee","Foul Point","500","100.00"
"Colombo","Trincomalee","Sinnakarachchi","500","100.00"
"Colombo","Trincomalee","Kumpurupiddi","500","100.00"
"Colombo","Trincomalee","Irrakkakandi","500","100.00"
"Colombo","Trincomalee","Vallipunam","500","100.00"
"Colombo","Trincomalee","Muderamottai","500","100.00"
"Colombo","Trincomalee","Thiriyai","500","100.00"
"Colombo","Trincomalee","Trincomalee town","500","100.00"
"Colombo","Trincomalee","Mawadichchenai","500","100.00"
"Colombo","Trincomalee","Uppaveli","500","100.00"
"Colombo","Trincomalee","Arunagiri Nagar","500","100.00"
"Colombo","Trincomalee","Orrs Hill","500","100.00"
"Colombo","Trincomalee","Kavaddikudah","500","100.00"
"Colombo","Trincomalee","Pulmoddai","500","100.00"
"Colombo","Trincomalee","Trincomalee City","500","100.00"
"Colombo","Trincomalee","Manaiyaweli","500","100.00"
"Colombo","Trincomalee","Post office road trincomalee","500","100.00"
"Colombo","Trincomalee","Court road trincomalee","500","100.00"
"Colombo","Trincomalee","Thillai Nagar","500","100.00"
"Colombo","Trincomalee","kasthuri nagar","500","100.00"
"Colombo","Trincomalee","Inner Harbour Road","500","100.00"
"Colombo","Trincomalee","Inner Harbour","500","100.00"
"Colombo","Trincomalee","Sumedhankara pura","500","100.00"
"Colombo","Trincomalee","Sumedhagama","500","100.00"
"Colombo","Trincomalee","Arasadi","500","100.00"
"Colombo","Trincomalee","Vihara Road Trincomalee","500","100.00"
"Colombo","Trincomalee","Orr's Hill trincomalee","500","100.00"
"Colombo","Trincomalee","Abayapura","500","100.00"
"Colombo","Trincomalee","Mahamayapura","500","100.00"
"Colombo","Trincomalee","Anpuvalipuram","500","100.00"
"Colombo","Trincomalee","Pethispura","500","100.00"
"Colombo","Trincomalee","5th mile post","500","100.00"
"Colombo","Trincomalee","Sardhapura","500","100.00"
"Colombo","Trincomalee","Kappalthurai","500","100.00"
"Colombo","Trincomalee","KENIYADI","500","100.00"
"Colombo","Trincomalee","Thulasipuram","500","100.00"
"Colombo","Trincomalee","LOVE LANE TRINCOMALEE","500","100.00"
"Colombo","Trincomalee","Selvanayagapuram","500","100.00"
"Colombo","Trincomalee","Jinna Nagar","500","100.00"
"Colombo","Trincomalee","Solaiyadi","500","100.00"
"Colombo","Trincomalee","Ananthapuri","500","100.00"
"Colombo","Trincomalee","Thuvarankadu","500","100.00"
"Colombo","Trincomalee","Alles Garden","500","100.00"
"Colombo","Trincomalee","Konesapuri","500","100.00"
"Colombo","Trincomalee","Periyakulam Trincomalee","500","100.00"
"Colombo","Trincomalee","Iluppaikulam","500","100.00"
"Colombo","Trincomalee","Nilaveli","500","100.00"
"Colombo","Trincomalee","Kuchchaveli","500","100.00"
"Colombo","Trincomalee","PUDAVAIKATTU","500","100.00"
"Colombo","Trincomalee","Bharathipuram","500","100.00"
"Colombo","Trincomalee","Peeliyadi","500","100.00"
"Colombo","Trincomalee","Velgam Vehera","500","100.00"
"Colombo","Trincomalee","Thiriyai Junction","500","100.00"
"Colombo","Trincomalee","Gomarankadawala","500","100.00"
"Colombo","Trincomalee","Pulikandikulam","500","100.00"
"Colombo","Trincomalee","Redeepura","500","100.00"
"Colombo","Trincomalee","Chainabay","500","100.00"
"Colombo","Trincomalee","Wellaimanal","500","100.00"
"Colombo","Trincomalee","Nachchikuda","500","100.00"
"Colombo","Trincomalee","Kinniya city","500","100.00"
"Colombo","Trincomalee","Buhari Junction","500","100.00"
"Colombo","Trincomalee","Aalankerny","500","100.00"
"Colombo","Trincomalee","Soorangal","500","100.00"
"Colombo","Trincomalee","Kurinchakerny","500","100.00"
"Colombo","Trincomalee","Muthur city","500","100.00"
"Colombo","Trincomalee","Kaddaiparichchan","500","100.00"
"Colombo","Trincomalee","Koonitheevu","500","100.00"
"Colombo","Trincomalee","Senaiyoor","500","100.00"
"Colombo","Trincomalee","Paattalipuram","500","100.00"
"Colombo","Trincomalee","Pallikudiyiruppu","500","100.00"
"Colombo","Trincomalee","Palathoppur","500","100.00"
"Colombo","Trincomalee","Palathadichenai","500","100.00"
"Colombo","Trincomalee","Pattithidal","500","100.00"
"Colombo","Trincomalee","Manachchenai","500","100.00"
"Colombo","Trincomalee","Mallikaithevu","500","100.00"
"Colombo","Trincomalee","Periyapalam","500","100.00"
"Colombo","Trincomalee","Iruthayapuram","500","100.00"
"Colombo","Trincomalee","Iluppaikulam","500","100.00"
"Colombo","Trincomalee","Iluppaikulam","500","100.00"
"Colombo","Batticaloa","Ampilanthurai","500","100.00"
"Colombo","Batticaloa","Araipattai","500","100.00"
"Colombo","Batticaloa","Ayithiyamalai","500","100.00"
"Colombo","Batticaloa","Bakiella","500","100.00"
"Colombo","Batticaloa","Cheddipalayam","500","100.00"
"Colombo","Batticaloa","Chenkaladi","500","100.00"
"Colombo","Batticaloa","Eravur","500","100.00"
"Colombo","Batticaloa","Kalkudah","500","100.00"
"Colombo","Batticaloa","Kallar","500","100.00"
"Colombo","Batticaloa","Kaluwanchikudi","500","100.00"
"Colombo","Batticaloa","Kaluwankemy","500","100.00"
"Colombo","Batticaloa","Kannankudah","500","100.00"
"Colombo","Batticaloa","Karadiyanaru","500","100.00"
"Colombo","Batticaloa","Kathiraveli","500","100.00"
"Colombo","Batticaloa","Kattankudi","500","100.00"
"Colombo","Batticaloa","Kiran","500","100.00"
"Colombo","Batticaloa","Kirankulam","500","100.00"
"Colombo","Batticaloa","Koddaikallar","500","100.00"
"Colombo","Batticaloa","Kokkaddichcholai","500","100.00"
"Colombo","Batticaloa","Kurukkalmadam","500","100.00"
"Colombo","Batticaloa","Mankemi","500","100.00"
"Colombo","Batticaloa","Miravodai","500","100.00"
"Colombo","Batticaloa","Murakottanchanai","500","100.00"
"Colombo","Batticaloa","Navagirinagar","500","100.00"
"Colombo","Batticaloa","Navatkadu","500","100.00"
"Colombo","Batticaloa","Oddamavadi","500","100.00"
"Colombo","Batticaloa","Panichankemi","500","100.00"
"Colombo","Batticaloa","Pankudavely","500","100.00"
"Colombo","Batticaloa","Periyaporativu","500","100.00"
"Colombo","Batticaloa","Periyapullumalai","500","100.00"
"Colombo","Batticaloa","Pillaiyaradi","500","100.00"
"Colombo","Batticaloa","Punanai","500","100.00"
"Colombo","Batticaloa","Thannamunai","500","100.00"
"Colombo","Batticaloa","Thettativu","500","100.00"
"Colombo","Batticaloa","Thirupalugamam","500","100.00"
"Colombo","Batticaloa","Unnichchai","500","100.00"
"Colombo","Batticaloa","Vakaneri","500","100.00"
"Colombo","Batticaloa","Valaichenai","500","100.00"
"Colombo","Batticaloa","Vantharumoolai","500","100.00"
"Colombo","Ampara","Kannakipuram","500","100.00"
"Colombo","Batticaloa","Eravur Pattu","500","100.00"
"Colombo","Batticaloa","Eravur Town","500","100.00"
"Colombo","Batticaloa","Kattankudy","500","100.00"
"Colombo","Batticaloa","Koralai Pattu","500","100.00"
"Colombo","Batticaloa","Koralai Pattu Central","500","100.00"
"Colombo","Batticaloa","Koralai Pattu South","500","100.00"
"Colombo","Batticaloa","Koralai Pattu West","500","100.00"
"Colombo","Batticaloa","Manmunai North","500","100.00"
"Colombo","Batticaloa","Manmunai Pattu","500","100.00"
"Colombo","Batticaloa","Manmunai South & Eruvil Pattu","500","100.00"
"Colombo","Batticaloa","Manmunai South-West","500","100.00"
"Colombo","Batticaloa","Manmunai West","500","100.00"
"Colombo","Batticaloa","Poratheevu Pattu","500","100.00"
"Colombo","Batticaloa","Batticaloa","500","100.00"
"Colombo","Batticaloa","Batticoloa","500","100.00"
"Colombo","Batticaloa","Adaichakai","500","100.00"
"Colombo","Batticaloa","Elippadichchenai Junction","500","100.00"
"Colombo","Batticaloa","Kaththankudi","500","100.00"
"Colombo","Batticaloa","Koppaveli","500","100.00"
"Colombo","Batticaloa","Kokkuvil","500","100.00"
"Colombo","Batticaloa","Munaikkadu","500","100.00"
"Colombo","Batticaloa","Periyaporathivu","500","100.00"
"Colombo","Batticaloa","Puthur","500","100.00"
"Colombo","Batticaloa","Puliyanthivu south","500","100.00"
"Colombo","Batticaloa","Pullumalai","500","100.00"
"Colombo","Batticaloa","Thettathivu","500","100.00"
"Colombo","Batticaloa","Thikkodai","500","100.00"
"Colombo","Batticaloa","Vavnathivu","500","100.00"
"Colombo","Batticaloa","Veechukaimunai","500","100.00"
"Colombo","Batticaloa","Vipulanantha puram","500","100.00"
"Colombo","Batticaloa","Kalawanchikudy","500","100.00"
"Colombo","Batticaloa","kaluwanchikudy","500","100.00"
"Colombo","Batticaloa","kaluwanchcikudy","500","100.00"
"Colombo","Batticaloa","SATHURUKONDAN","500","100.00"
"Colombo","Batticaloa","PANACHALADY","500","100.00"
"Colombo","Batticaloa","URANI","500","100.00"
"Colombo","Batticaloa","Jayanthipuram","500","100.00"
"Colombo","Batticaloa","Iruthayapuram","500","100.00"
"Colombo","Batticaloa","MATHAN","500","100.00"
"Colombo","Batticaloa","Koolavadi","500","100.00"
"Colombo","Batticaloa","Amirthakali","500","100.00"
"Colombo","Batticaloa","Veddukadu","500","100.00"
"Colombo","Batticaloa","Periyauppodai","500","100.00"
"Colombo","Batticaloa","Puliyanthivu","500","100.00"
"Colombo","Batticaloa","NAVALADI","500","100.00"
"Colombo","Batticaloa","KALLADY","500","100.00"
"Colombo","Batticaloa","Thiruchenthoor","500","100.00"
"Colombo","Batticaloa","Uppodai","500","100.00"
"Colombo","Batticaloa","VELOOR","500","100.00"
"Colombo","Batticaloa","NAVATKUDAH","500","100.00"
"Colombo","Batticaloa","Manjanthoduvai","500","100.00"
"Colombo","Batticaloa","KARBALA","500","100.00"
"Colombo","Batticaloa","Selvanagar","500","100.00"
"Colombo","Batticaloa","KANKEYANODAI","500","100.00"
"Colombo","Batticaloa","ARAYAMPATHY","500","100.00"
"Colombo","Batticaloa","KEECHAANPALAM","500","100.00"
"Colombo","Batticaloa","OLLIKULAM","500","100.00"
"Colombo","Batticaloa","ERUVIL","500","100.00"
"Colombo","Batticaloa","PADDIRIPPU","500","100.00"
"Colombo","Batticaloa","Kurumunveli","500","100.00"
"Colombo","Batticaloa","MAHILOOR","500","100.00"
"Colombo","Batticaloa","KODDAIKKALLER","500","100.00"
"Colombo","Batticaloa","MAKILUR","500","100.00"
"Colombo","Batticaloa","MANDUR","500","100.00"
"Colombo","Batticaloa","PULAWELI","500","100.00"
"Colombo","Batticaloa","TUMPALANCHOLAI","500","100.00"
"Colombo","Batticaloa","Urukamam","500","100.00"
"Colombo","Batticaloa","RUKAMPUTUR","500","100.00"
"Colombo","Batticaloa","RUGAM","500","100.00"
"Colombo","Batticaloa","Karadiyanary","500","100.00"
"Colombo","Batticaloa","Illuppaiyadichchenai","500","100.00"
"Colombo","Batticaloa","Pulaiyaveli","500","100.00"
"Colombo","Batticaloa","KAYANKUDAH","500","100.00"
"Colombo","Batticaloa","CHENKALADY","500","100.00"
"Colombo","Batticaloa","Koduvamadu","500","100.00"
"Colombo","Batticaloa","KALMUNAVELI","500","100.00"
"Colombo","Batticaloa","Mylambaveli","500","100.00"
"Colombo","Batticaloa","Vipulananthapuram","500","100.00"
"Colombo","Batticaloa","Palaminmadu","500","100.00"
"Colombo","Batticaloa","Koppaveli","500","100.00"
"Colombo","Batticaloa","Pankudavell","500","100.00"
"Colombo","Batticaloa","Vantherumoolai","500","100.00"
"Colombo","Batticaloa","Sittandi","500","100.00"
"Colombo","Batticaloa","KOMMATHURAI","500","100.00"
"Colombo","Batticaloa","ERAVURPATTU","500","100.00"
"Colombo","Batticaloa","Thavapuram","500","100.00"
"Colombo","Batticaloa","THALAVAI","500","100.00"
"Colombo","Batticaloa","SANTHIVELI","500","100.00"
"Colombo","Batticaloa","Mavadivembu","500","100.00"
"Colombo","Batticaloa","Kinnayadi","500","100.00"
"Colombo","Batticaloa","Meeravodai","500","100.00"
"Colombo","Batticaloa","KORALAIPATTU","500","100.00"
"Colombo","Batticaloa","Brynthuraichenai","500","100.00"
"Colombo","Batticaloa","PASIKUDAH","500","100.00"
"Colombo","Batticaloa","Thirukkondaiadimadu","500","100.00"
"Colombo","Batticaloa","Navalady","500","100.00"
"Colombo","Batticaloa","Nasuvantivu","500","100.00"
"Colombo","Batticaloa","Vaddawan","500","100.00"
"Colombo","Batticaloa","Kayankerni","500","100.00"
"Colombo","Batticaloa","MANKERNI","500","100.00"
"Colombo","Batticaloa","Mavadiodai","500","100.00"
"Colombo","Batticaloa","Arukarkudah","500","100.00"
"Colombo","Batticaloa","Sallathive","500","100.00"
"Colombo","Batticaloa","Vakarai","500","100.00"
"Colombo","Batticaloa","AMMANTHANAVELI","500","100.00"
"Colombo","Ampara","Aliyarvaddai","500","100.00"
"Colombo","Batticaloa","Batticaloa town","500","100.00"
"Colombo","Batticaloa","Koddamunai","500","100.00"
"Colombo","Batticaloa","Thiraimadu","500","100.00"
"Colombo","Batticaloa","Poombukar","500","100.00"
"Colombo","Batticaloa","Iruthaya puram,","500","100.00"
"Colombo","Batticaloa","Iruthaya puram","500","100.00"
"Colombo","Batticaloa","Puliyantivu","500","100.00"
"Colombo","Batticaloa","Vavunatheevu","500","100.00"
"Colombo","Batticaloa","Mugathuvaram","500","100.00"
"Colombo","Batticaloa","Kattankudy","500","100.00"
"Colombo","Batticaloa","Kokkadichcholai","500","100.00"
"Colombo","Batticaloa","Chenkalady","500","100.00"
"Colombo","Batticaloa","Valaichchenai","500","100.00"
"Colombo","Batticaloa","Oddamavadi","500","100.00"
"Colombo","Batticaloa","Pasikuda","500","100.00"
"Colombo","Batticaloa","Thuraneelamunai","500","100.00"
"Colombo","Batticaloa","Vellaveli","500","100.00"
"Colombo","Batticaloa","Kaluthavalai","500","100.00"
"Colombo","Batticaloa","Vellavely","500","100.00"
"Colombo","Ampara","Bakmitiyawa","500","100.00"
"Colombo","Ampara","Central Camp","500","100.00"
"Colombo","Ampara","Dadayamtalawa","500","100.00"
"Colombo","Ampara","Deegawapiya","500","100.00"
"Colombo","Ampara","Digamadulla Weeragoda","500","100.00"
"Colombo","Ampara","Galapitagala","500","100.00"
"Colombo","Ampara","Gonagolla","500","100.00"
"Colombo","Ampara","Hingurana","500","100.00"
"Colombo","Ampara","Kekirihena","500","100.00"
"Colombo","Ampara","Koknahara","500","100.00"
"Colombo","Ampara","lmkkamam","500","100.00"
"Colombo","Ampara","Madawalalanda","500","100.00"
"Colombo","Ampara","Mahanagapura","500","100.00"
"Colombo","Ampara","Moragahapallama","500","100.00"
"Colombo","Ampara","Pahalalanda","500","100.00"
"Colombo","Ampara","Pannalagama","500","100.00"
"Colombo","Ampara","Polwaga Janapadaya","500","100.00"
"Colombo","Ampara","Rajagalatenna","500","100.00"
"Colombo","Ampara","Siyambalawewa","500","100.00"
"Colombo","Ampara","Wadinagala","500","100.00"
"Colombo","Ampara","Wanagamuwa","500","100.00"
"Colombo","Ampara","Werunketagoda","500","100.00"
"Colombo","Monaragala","Inginiyagala","500","100.00"
"Colombo","Ampara","Damana","500","100.00"
"Colombo","Ampara","Irakkamam","500","100.00"
"Colombo","Ampara","Mahaoya","500","100.00"
"Colombo","Ampara","Uhana","500","100.00"
"Colombo","Ampara","Dadayamthalawa","500","100.00"
"Colombo","Ampara","Eragama","500","100.00"
"Colombo","Ampara","Mangalagama","500","100.00"
"Colombo","Ampara","Tempitiya","500","100.00"
"Colombo","Ampara","Senagamuwa","500","100.00"
"Colombo","Ampara","Thottama","500","100.00"
"Colombo","Ampara","INDRASARAPURA","500","100.00"
"Colombo","Ampara","Senanayakepura","500","100.00"
"Colombo","Ampara","SAMAPURA","500","100.00"
"Colombo","Ampara","Thissapura","500","100.00"
"Colombo","Ampara","Samagipura","500","100.00"
"Colombo","Ampara","Issanganichemai","500","100.00"
"Colombo","Ampara","Deegavapiya","500","100.00"
"Colombo","Ampara","Dewalahinda","500","100.00"
"Colombo","Ampara","Padagoda","500","100.00"
"Colombo","Ampara","Chadayanthalawa","500","100.00"
"Colombo","Ampara","Weranketagoda","500","100.00"
"Colombo","Ampara","Kohombana","500","100.00"
